time,pv_production,wind_production,consumption,spot_market_price
4/24/2020 21:00,0,11.88,18.85184222,0.05591
4/24/2020 22:00,0,9.07,12.71674778,0.0548
4/24/2020 23:00,0,22.34,12.02790222,0.05434
4/25/2020 0:00,0,14.46,14.46679556,0.05399
4/25/2020 1:00,0,14.74,15.60981111,0.0548
4/25/2020 2:00,0,7.88,14.78447556,0.05491
4/25/2020 3:00,0,24.06,18.94532,0.05571
4/25/2020 4:00,0.3402501,24.61,14.21234222,0.05594
4/25/2020 5:00,1.9350833,31.11,15.99980222,0.05732
4/25/2020 6:00,2.2383333,20.66,18.05027556,0.0579
4/25/2020 7:00,3.4646668,14.69,20.31456,0.05916
4/25/2020 8:00,10.3999166,32.75,20.11889333,0.05824
4/25/2020 9:00,18.4443335,32.86,20.76966,0.05686
4/25/2020 10:00,21.010833,49.28,22.85127556,0.0556
4/25/2020 11:00,13.4989165,16.68,22.30002667,0.05434
4/25/2020 12:00,10.5396667,18.43,18.15244778,0.05342
4/25/2020 13:00,11.4964167,21.33,17.26047333,0.05319
4/25/2020 14:00,12.8748333,19.85,16.18286889,0.05307
4/25/2020 15:00,8.25,15.59,24.98574,0.05376
4/25/2020 16:00,5.6176668,14.57,52.41550667,0.05525
4/25/2020 17:00,2.5044167,10.85,21.81658,0.05629
4/25/2020 18:00,0.5848333,9.32,17.11240667,0.05709
4/25/2020 19:00,0,10.09,14.46060556,0.05709
4/25/2020 20:00,0,-0.27,13.16033778,0.05709
4/25/2020 21:00,0,1.8,14.88441333,0.05583
4/25/2020 22:00,0,-0.28,13.48021444,0.056
4/25/2020 23:00,0,-0.24,12.93629111,0.05566
4/26/2020 0:00,0,-0.29,15.07050222,0.05554
4/26/2020 1:00,0,-0.27,15.1693,0.056
4/26/2020 2:00,0,-0.29,22.15493333,0.05658
4/26/2020 3:00,0,0.96,18.05122667,0.05819
4/26/2020 4:00,0.5419167,4.5,19.21524889,0.05831
4/26/2020 5:00,2.3704167,-0.02,18.99173333,0.05854
4/26/2020 6:00,7.6336667,-0.27,22.26863111,0.05911
4/26/2020 7:00,11.6220002,-0.26,22.97777333,0.06188
4/26/2020 8:00,20.4705,-0.24,24.58408444,0.06349
4/26/2020 9:00,37.397833,-0.31,19.66378667,0.06395
4/26/2020 10:00,21.144083,-0.3,13.93845111,0.06292
4/26/2020 11:00,25.2104165,-0.26,11.60900667,0.06245
4/26/2020 12:00,25.302584,-0.24,16.82514667,0.06211
4/26/2020 13:00,30.627416,-0.28,23.81207111,0.06234
4/26/2020 14:00,17.8295,-0.27,15.51885333,0.06315
4/26/2020 15:00,13.65475,-0.25,31.54792444,0.06614
4/26/2020 16:00,11.1923333,-0.25,49.80280444,0.06637
4/26/2020 17:00,5.0460834,-0.24,17.27978333,0.06603
4/26/2020 18:00,1.5271666,-0.26,20.93711111,0.06787
4/26/2020 19:00,0.0055,-0.24,21.76616667,0.06879
4/26/2020 20:00,0,-0.24,22.14217778,0.06418
4/26/2020 21:00,0,-0.26,17.52233444,0.0605
4/26/2020 22:00,0,-0.26,13.01121556,0.06199
4/26/2020 23:00,0,-0.26,10.87501778,0.06119
4/27/2020 0:00,0,0.2,14.17507778,0.06119
4/27/2020 1:00,0,-0.27,13.31536,0.0613
4/27/2020 2:00,0,-0.3,15.73957556,0.06222
4/27/2020 3:00,0.085,-0.26,12.32965111,0.06683
4/27/2020 4:00,2.2321667,-0.28,14.44404667,0.07743
4/27/2020 5:00,7.48775,-0.32,15.05337444,0.08838
4/27/2020 6:00,20.7526665,-0.27,21.42747778,0.08642
4/27/2020 7:00,28.5235,-0.26,32.55471556,0.08711
4/27/2020 8:00,22.6820835,-0.24,20.46047778,0.08688
4/27/2020 9:00,18.8896665,11.76,18.92124444,0.07985
4/27/2020 10:00,19.37125,13.7,16.34929889,0.0772
4/27/2020 11:00,22.1065,2.13,16.46715444,0.06891
4/27/2020 12:00,32.433167,9.23,19.36930667,0.06833
4/27/2020 13:00,27.905,6.49,24.77683333,0.06787
4/27/2020 14:00,30.289916,20.15,17.88376667,0.06672
4/27/2020 15:00,19.3608335,9.36,17.65282222,0.06349
4/27/2020 16:00,16.0628335,6.13,25.86308889,0.06315
4/27/2020 17:00,4.941,3.15,51.48977333,0.0628
4/27/2020 18:00,1.6254166,6.94,32.20669333,0.06257
4/27/2020 19:00,0.0446,21.71,20.74671111,0.06165
4/27/2020 20:00,0,22.25,17.31324444,0.05934
4/27/2020 21:00,0,7.51,17.00942444,0.05819
4/27/2020 22:00,0,0.67,15.08140111,0.06104
4/27/2020 23:00,0,18.17,10.66211222,0.06116
4/28/2020 0:00,0,0.26,15.244,0.06139
4/28/2020 1:00,0,0.79,13.24657222,0.06219
4/28/2020 2:00,0,5.39,14.95050222,0.06459
4/28/2020 3:00,0.1040834,-0.02,14.79677333,0.06768
4/28/2020 4:00,2.0559167,-0.28,14.34755556,0.08383
4/28/2020 5:00,6.7896667,-0.18,15.80348444,0.08944
4/28/2020 6:00,11.9015002,0.46,18.30963889,0.09334
4/28/2020 7:00,26.756667,3.86,16.40552444,0.09391
4/28/2020 8:00,40.75225,-0.27,20.22381111,0.09299
4/28/2020 9:00,47.691416,-0.26,22.08006444,0.09093
4/28/2020 10:00,68.308918,-0.25,14.78617111,0.09139
4/28/2020 11:00,32.266917,-0.25,14.36356667,0.09093
4/28/2020 12:00,20.546917,-0.25,13.75147,0.09002
4/28/2020 13:00,68.889166,-0.24,17.29766222,0.08933
4/28/2020 14:00,56.4295,-0.24,17.84087333,0.08784
4/28/2020 15:00,40.682251,-0.25,14.83308444,0.08624
4/28/2020 16:00,21.9506665,-0.27,12.21867778,0.08681
4/28/2020 17:00,5.6236668,-0.27,47.29223111,0.08738
4/28/2020 18:00,1.3551666,-0.25,53.56933778,0.08876
4/28/2020 19:00,0.0411666,-0.28,15.33167556,0.08876
4/28/2020 20:00,0,-0.24,16.37858444,0.08692
4/28/2020 21:00,0,-0.32,19.30616,0.08303
4/28/2020 22:00,0,-0.26,15.94209556,0.08005
4/28/2020 23:00,0,-0.24,11.52771667,0.06944
4/29/2020 0:00,0,-0.24,14.04886889,0.06684
4/29/2020 1:00,0,-0.24,15.78025778,0.06571
4/29/2020 2:00,0,-0.28,15.00823556,0.06391
4/29/2020 3:00,0.5685834,-0.3,13.19803333,0.06662
4/29/2020 4:00,3.8475832,-0.27,12.03257444,0.07565
4/29/2020 5:00,11.1298332,-0.25,14.18651556,0.08254
4/29/2020 6:00,13.967083,-0.3,19.38459111,0.08502
4/29/2020 7:00,18.14375,-0.27,20.77383778,0.08638
4/29/2020 8:00,11.1474167,-0.26,19.60899333,0.08344
4/29/2020 9:00,46.221333,-0.26,18.49703778,0.08242
4/29/2020 10:00,49.609666,-0.29,14.87047111,0.08265
4/29/2020 11:00,39.348416,-0.27,13.27555333,0.08288
4/29/2020 12:00,38.051583,-0.31,17.88307,0.08299
4/29/2020 13:00,37.964417,-0.27,21.48516,0.08276
4/29/2020 14:00,37.428417,-0.27,17.16231333,0.08321
4/29/2020 15:00,23.67575,9.7,17.31310667,0.08231
4/29/2020 16:00,14.0375835,21.35,11.90335333,0.08096
4/29/2020 17:00,7.05725,18.69,23.54036444,0.08084
4/29/2020 18:00,2.322,33.16,51.17728889,0.08152
4/29/2020 19:00,0.0222,32.79,40.44140444,0.08141
4/29/2020 20:00,0,48.02,22.94272,0.08141
4/29/2020 21:00,0,57.83,17.63819556,0.08028
4/29/2020 22:00,0,39.83,12.16114444,0.08486
4/29/2020 23:00,0,48.35,10.73811889,0.08328
4/30/2020 0:00,0,86.55,13.26474889,0.08227
4/30/2020 1:00,0,86.44,14.60043333,0.08148
4/30/2020 2:00,0,59.76,14.39491111,0.08024
4/30/2020 3:00,0.34725,46.11,13.57575778,0.08069
4/30/2020 4:00,1.8730833,66.52,13.08849444,0.07258
4/30/2020 5:00,7.9944167,51.82,11.61702111,0.08441
4/30/2020 6:00,27.642833,86.38,18.7972,0.08689
4/30/2020 7:00,46.955583,91.73,18.44655667,0.08531
4/30/2020 8:00,61.864082,95.52,18.38489778,0.08373
4/30/2020 9:00,73.118084,91.84,15.57668667,0.08103
4/30/2020 10:00,78.945332,119.54,13.89447333,0.08013
4/30/2020 11:00,79.855834,118.84,12.85147556,0.07212
4/30/2020 12:00,77.579502,118.52,16.59762222,0.06424
4/30/2020 13:00,68.321666,117.24,15.55101111,0.05939
4/30/2020 14:00,56.289082,97.72,14.09718444,0.05916
4/30/2020 15:00,31.472166,92.64,14.11917889,0.05747
4/30/2020 16:00,16.5244165,119.25,9.978313333,0.05883
4/30/2020 17:00,5.4453334,96.51,14.42499667,0.06018
4/30/2020 18:00,1.7513333,88.07,35.78337778,0.05973
4/30/2020 19:00,0.0904167,89.2,47.88701333,0.05894
4/30/2020 20:00,0,104.26,32.50425111,0.05804
4/30/2020 21:00,0,114.24,19.83770889,0.05657
4/30/2020 22:00,0,124.26,17.92106333,0.05843
4/30/2020 23:00,0,107.91,15.54874,0.05776
5/1/2020 0:00,0,103.95,15.57678667,0.05273
5/1/2020 1:00,0,120.3,15.35296444,0.05028
5/1/2020 2:00,0,152.53,15.67600667,0.05028
5/1/2020 3:00,0.0104167,66.04,13.45208889,0.05251
5/1/2020 4:00,1.2273334,43.83,13.43174444,0.04994
5/1/2020 5:00,3.8539998,86.04,14.84308778,0.05352
5/1/2020 6:00,6.0529167,67.49,20.46734222,0.05743
5/1/2020 7:00,16.3354165,42.83,20.34649111,0.05899
5/1/2020 8:00,54.988582,64.01,16.47949556,0.05921
5/1/2020 9:00,75.055084,68.92,16.98028,0.05899
5/1/2020 10:00,75.677998,39.92,15.55782556,0.0581
5/1/2020 11:00,66.6515,53.63,12.47743222,0.05765
5/1/2020 12:00,30.601083,62.51,17.68019444,0.05798
5/1/2020 13:00,9.9834167,41.3,18.08299111,0.0581
5/1/2020 14:00,9.1706666,58.29,16.79006667,0.06625
5/1/2020 15:00,4.8735834,23.51,16.23046111,0.06759
5/1/2020 16:00,5.2705834,33.27,12.65564222,0.07586
5/1/2020 17:00,1.5296667,20.51,20.28127111,0.07932
5/1/2020 18:00,0.1924167,18.2,54.24201333,0.08111
5/1/2020 19:00,0,4.92,36.86164,0.08189
5/1/2020 20:00,0,-0.26,19.15405111,0.08234
5/1/2020 21:00,0,-0.27,15.84520444,0.07877
5/1/2020 22:00,0,-0.38,12.47100667,0.08389
5/1/2020 23:00,0,-0.29,10.65341222,0.08172
5/2/2020 0:00,0,-0.32,13.02271444,0.08207
5/2/2020 1:00,0,-0.28,14.74831222,0.08218
5/2/2020 2:00,0,-0.25,11.27399111,0.08241
5/2/2020 3:00,0.4450833,-0.28,11.99659222,0.08218
5/2/2020 4:00,0.8205,-0.24,13.45649556,0.08207
5/2/2020 5:00,2.82225,-0.28,11.58608444,0.08492
5/2/2020 6:00,8.8444166,-0.25,18.2726,0.08503
5/2/2020 7:00,18.950583,-0.27,19.05904444,0.09107
5/2/2020 8:00,21.9083335,-0.25,19.13447778,0.09529
5/2/2020 9:00,45.473584,-0.31,14.56477,0.0946
5/2/2020 10:00,36.572584,-0.29,16.08207111,0.09221
5/2/2020 11:00,37.918,9.76,14.83026778,0.08378
5/2/2020 12:00,48.392417,5.98,14.55669222,0.07272
5/2/2020 13:00,43.583916,-0.29,18.18580111,0.07488
5/2/2020 14:00,12.7520833,3.53,14.04436556,0.07694
5/2/2020 15:00,8.4440833,24.69,13.69608667,0.09426
5/2/2020 16:00,4.883,14.95,14.76713667,0.09096
5/2/2020 17:00,0.8858334,22.92,51.55389778,0.09061
5/2/2020 18:00,0.037,17.74,38.63660889,0.08959
5/2/2020 19:00,0,12.1,19.65904444,0.08833
5/2/2020 20:00,0,5.65,20.79839111,0.08674
5/2/2020 21:00,0,11.62,19.06969333,0.08457
5/2/2020 22:00,0,8.45,11.66286222,0.08514
5/2/2020 23:00,0,10.69,11.93552333,0.08172
5/3/2020 0:00,0,6.83,13.20939111,0.07933
5/3/2020 1:00,0,17.73,11.82393111,0.07819
5/3/2020 2:00,0,32.73,14.11001111,0.07728
5/3/2020 3:00,0.0634166,30.52,14.86698444,0.06976
5/3/2020 4:00,2.458,23.98,9.786846667,0.08286
5/3/2020 5:00,6.7531667,71.51,10.57371444,0.08503
5/3/2020 6:00,6.4906667,42.12,17.65868444,0.08492
5/3/2020 7:00,15.6864165,31.1,18.30422556,0.08708
5/3/2020 8:00,19.202583,19.43,18.41370111,0.08708
5/3/2020 9:00,10.1005833,16.97,17.79686667,0.08754
5/3/2020 10:00,15.3906665,22.76,15.73523333,0.08719
5/3/2020 11:00,40.9935,8.3,15.99930111,0.08047
5/3/2020 12:00,15.6283335,13.36,18.78679333,0.06656
5/3/2020 13:00,20.4721665,15.01,24.22237333,0.06463
5/3/2020 14:00,11.8315833,4.19,20.88522444,0.08024
5/3/2020 15:00,7.10775,8.3,24.17043111,0.08537
5/3/2020 16:00,11.5280834,17.84,26.28334667,0.08868
5/3/2020 17:00,9.77725,14.6,54.81983556,0.08959
5/3/2020 18:00,1.7923334,2.33,40.64399556,0.08913
5/3/2020 19:00,0.4948334,8.25,22.13777778,0.08662
5/3/2020 20:00,0,7.43,20.20814889,0.08799
5/3/2020 21:00,0,-0.28,15.29534444,0.08184
5/3/2020 22:00,0,-0.29,13.54899222,0.08127
5/3/2020 23:00,0,7.84,12.17138111,0.07853
5/4/2020 0:00,0,6.76,16.93154222,0.07728
5/4/2020 1:00,0,13.26,22.56434,0.07808
5/4/2020 2:00,0,14.67,21.00362,0.08127
5/4/2020 3:00,1.30125,16.66,17.75970222,0.08549
5/4/2020 4:00,4.53775,14,16.8264,0.08435
5/4/2020 5:00,5.8305835,8.16,17.83000667,0.08993
5/4/2020 6:00,8.7986667,11.52,25.69545556,0.09392
5/4/2020 7:00,27.816083,13.84,23.20854889,0.10064
5/4/2020 8:00,12.6921667,11.5,23.66487556,0.10144
5/4/2020 9:00,41.935333,18.2,17.44694889,0.10543
5/4/2020 10:00,22.479333,30.31,20.38879778,0.10441
5/4/2020 11:00,51.227918,14.06,20.16848,0.10121
5/4/2020 12:00,49.539417,18.79,27.58425333,0.09859
5/4/2020 13:00,27.29325,15.96,23.06222667,0.09825
5/4/2020 14:00,29.597833,4.75,17.96980333,0.09483
5/4/2020 15:00,13.7031665,12.39,15.69018667,0.09267
5/4/2020 16:00,11.4053333,23.59,12.76739556,0.09107
5/4/2020 17:00,6.8149167,5.23,28.87712444,0.09061
5/4/2020 18:00,1.8064166,7.18,33.05526667,0.09039
5/4/2020 19:00,0.0370834,6.32,53.10225333,0.08765
5/4/2020 20:00,0,16.96,20.77680444,0.08868
5/4/2020 21:00,0,2.3,20.63998222,0.08457
5/4/2020 22:00,0,8.75,15.40948,0.08253
5/4/2020 23:00,0,12.44,10.73570444,0.08104
5/5/2020 0:00,0,16.06,14.06584111,0.08013
5/5/2020 1:00,0,13.06,15.40355111,0.0807
5/5/2020 2:00,0,16.11,14.08156778,0.08139
5/5/2020 3:00,0.57075,19.12,15.43030444,0.08321
5/5/2020 4:00,2.6108334,18.76,13.30645,0.08664
5/5/2020 5:00,5.7233334,13.03,13.17525778,0.08949
5/5/2020 6:00,9.4579167,9.7,21.39887556,0.09497
5/5/2020 7:00,16.0525,17.43,16.65752222,0.08903
5/5/2020 8:00,19.93775,17.02,18.57259556,0.0863
5/5/2020 9:00,22.0346665,16.51,16.56099,0.08447
5/5/2020 10:00,22.248,18.98,13.07960778,0.08401
5/5/2020 11:00,13.7748335,23.36,14.75080778,0.0815
5/5/2020 12:00,13.4681665,26.01,15.91518889,0.07967
5/5/2020 13:00,17.0305,24.56,19.14401333,0.0783
5/5/2020 14:00,8.7428334,32.67,19.27997778,0.07762
5/5/2020 15:00,7.96775,60.93,17.50088,0.07728
5/5/2020 16:00,8.1935,71.28,15.17997778,0.07694
5/5/2020 17:00,3.3995832,97.83,34.4867,0.07773
5/5/2020 18:00,0.6635833,74.49,52.72023556,0.07773
5/5/2020 19:00,0.024,85.93,31.18224,0.07716
5/5/2020 20:00,0,73.94,25.12480444,0.07728
5/5/2020 21:00,0,56.73,17.16503444,0.07328
5/5/2020 22:00,0,60.05,10.93666667,0.07378
5/5/2020 23:00,0,40.8,11.83005222,0.0702
5/6/2020 0:00,0,37.23,13.64602444,0.06965
5/6/2020 1:00,0,28.9,15.64992,0.07065
5/6/2020 2:00,0,8.67,12.77935778,0.07333
5/6/2020 3:00,0.3001666,-0.32,13.68116444,0.07747
5/6/2020 4:00,1.7298334,-0.27,11.28185556,0.0787
5/6/2020 5:00,5.3835834,1.52,15.02215222,0.07915
5/6/2020 6:00,13.315833,1.23,21.54589556,0.07993
5/6/2020 7:00,8.4586667,13.56,24.98490444,0.07915
5/6/2020 8:00,15.1649165,44.46,18.13177333,0.07892
5/6/2020 9:00,19.86225,79.22,15.97388778,0.07881
5/6/2020 10:00,20.71625,76.71,18.68278889,0.0787
5/6/2020 11:00,21.0540005,63.36,16.25368444,0.07769
5/6/2020 12:00,55.3925,76,19.00267111,0.07546
5/6/2020 13:00,31.329917,103.8,19.12716,0.07311
5/6/2020 14:00,26.617083,94.3,18.78114889,0.07099
5/6/2020 15:00,3.7759166,79.43,21.40156222,0.07266
5/6/2020 16:00,5.107,57.85,16.06202,0.07255
5/6/2020 17:00,3.4384166,59.12,14.80944,0.07468
5/6/2020 18:00,2.395,63.66,18.33651778,0.07568
5/6/2020 19:00,0.0664999,50.01,47.49079556,0.07702
5/6/2020 20:00,0,14.49,56.95704889,0.07412
5/6/2020 21:00,0,15.77,25.82849333,0.06819
5/6/2020 22:00,0,12.78,18.92088444,0.0693
5/6/2020 23:00,0,14.2,14.09694667,0.06752
5/7/2020 0:00,0,16.63,20.01338444,0.06796
5/7/2020 1:00,0,11.46,19.68114889,0.07085
5/7/2020 2:00,0,2.44,18.21881778,0.07385
5/7/2020 3:00,0.2355833,3.17,19.95986667,0.07696
5/7/2020 4:00,2.7335001,0.9,20.58999778,0.07751
5/7/2020 5:00,4.0941666,2.61,19.12403778,0.07951
5/7/2020 6:00,6.3239167,-0.28,24.15407778,0.08151
5/7/2020 7:00,17.24825,11.09,22.29214667,0.0824
5/7/2020 8:00,13.0883335,15.6,23.66708222,0.08262
5/7/2020 9:00,21.9900835,6.28,19.53503778,0.08473
5/7/2020 10:00,54.757416,41.1,19.04457111,0.08384
5/7/2020 11:00,38.652667,16.72,17.41002222,0.08362
5/7/2020 12:00,54.218002,16.02,21.75123556,0.08362
5/7/2020 13:00,34.04575,-0.31,22.35997778,0.08395
5/7/2020 14:00,15.374,2.04,24.59456889,0.08495
5/7/2020 15:00,5.8122501,-0.29,16.83956778,0.08462
5/7/2020 16:00,4.3076666,-0.26,15.59327222,0.08629
5/7/2020 17:00,2.0405833,1.23,19.79989333,0.08817
5/7/2020 18:00,1.3883334,-0.26,37.76969778,0.09017
5/7/2020 19:00,0.0376667,4.82,43.42862222,0.09062
5/7/2020 20:00,0,0.25,17.27253222,0.09017
5/7/2020 21:00,0,-0.28,16.52148222,0.08618
5/7/2020 22:00,0,-0.34,14.53163333,0.085
5/7/2020 23:00,0,9.06,14.14509444,0.08278
5/8/2020 0:00,0,9.78,13.90302556,0.08234
5/8/2020 1:00,0,15.61,14.74637444,0.08256
5/8/2020 2:00,0,11.31,13.95622556,0.08312
5/8/2020 3:00,0.1329167,27.9,14.68187778,0.08434
5/8/2020 4:00,2.0134167,20.31,13.11758444,0.08933
5/8/2020 5:00,6.1492499,24.89,13.24868778,0.10376
5/8/2020 6:00,8.5495834,22.61,21.66962667,0.13882
5/8/2020 7:00,12.852583,25.27,21.29676222,0.13782
5/8/2020 8:00,11.447,21.01,19.34340889,0.10864
5/8/2020 9:00,8.3979166,30.04,17.10455778,0.09321
5/8/2020 10:00,32.81825,61.09,17.63307111,0.08911
5/8/2020 11:00,40.390333,27.84,16.18658444,0.08567
5/8/2020 12:00,22.266583,20.49,16.76837889,0.08301
5/8/2020 13:00,15.1459165,22.16,19.07750444,0.08112
5/8/2020 14:00,10.5594167,17.53,19.57004222,0.08101
5/8/2020 15:00,12.2574166,5.91,17.14823556,0.08278
5/8/2020 16:00,21.603917,5.19,14.66889444,0.08389
5/8/2020 17:00,6.2168333,8.1,17.19385,0.08478
5/8/2020 18:00,3.9244168,10.99,55.44763556,0.08567
5/8/2020 19:00,0.17375,7.7,40.66038667,0.08645
5/8/2020 20:00,0,1.01,19.25541556,0.084
5/8/2020 21:00,0,-0.24,19.79357778,0.08156
5/8/2020 22:00,0,1.6,19.25605556,0.08717
5/8/2020 23:00,0,-0.31,15.97957444,0.08572
5/9/2020 0:00,0,-0.25,16.49123333,0.08439
5/9/2020 1:00,0,-0.26,15.55317444,0.08439
5/9/2020 2:00,0,-0.26,17.07663778,0.08461
5/9/2020 3:00,1.4814167,-0.28,18.50089333,0.08539
5/9/2020 4:00,4.4466666,-0.25,15.72535667,0.08861
5/9/2020 5:00,7.2178334,-0.26,19.55464889,0.08761
5/9/2020 6:00,9.6850834,-0.28,22.81558,0.08983
5/9/2020 7:00,11.8436669,-0.3,25.41284222,0.09461
5/9/2020 8:00,24.4169995,7.12,25.48654889,0.09583
5/9/2020 9:00,11.3655,-0.24,19.67446222,0.09549
5/9/2020 10:00,27.875667,-0.39,18.54927,0.09405
5/9/2020 11:00,22.9345835,-0.26,20.60934444,0.09139
5/9/2020 12:00,13.8675,23.84,22.00538222,0.08961
5/9/2020 13:00,38.934083,32.72,19.46360222,0.0885
5/9/2020 14:00,14.1751665,56.02,19.93632444,0.0885
5/9/2020 15:00,32.213417,15.89,23.89512889,0.09061
5/9/2020 16:00,13.5153335,35.49,29.55734222,0.09172
5/9/2020 17:00,8.1848333,12.5,50.54219111,0.09139
5/9/2020 18:00,2.0210001,11.76,21.30094,0.08872
5/9/2020 19:00,0.6269167,-0.28,25.94380889,0.08828
5/9/2020 20:00,0,4.94,17.47792111,0.08939
5/9/2020 21:00,0,8.62,17.99696778,0.08694
5/9/2020 22:00,0,37.41,17.26547222,0.08906
5/9/2020 23:00,0,31.21,17.51798778,0.08719
5/10/2020 0:00,0,53.73,18.85642889,0.08586
5/10/2020 1:00,0,133.68,17.45352,0.08465
5/10/2020 2:00,0,37.19,17.17243778,0.0831
5/10/2020 3:00,1.1105834,23.43,19.42658,0.08178
5/10/2020 4:00,3.102,7.29,14.91802111,0.08145
5/10/2020 5:00,11.087,-0.36,18.32922,0.0831
5/10/2020 6:00,15.885833,-0.32,22.73609111,0.08509
5/10/2020 7:00,2.8985,17.5,27.23906222,0.08675
5/10/2020 8:00,11.0139167,21.07,22.60128,0.08664
5/10/2020 9:00,3.5591667,1.47,23.64058667,0.08531
5/10/2020 10:00,29.422583,-0.26,23.31614667,0.0831
5/10/2020 11:00,70.387666,34.06,21.70993778,0.07218
5/10/2020 12:00,70.845334,33.28,20.82187556,0.06567
5/10/2020 13:00,52.794084,34.96,16.79230222,0.06313
5/10/2020 14:00,54.206084,43.87,22.27834,0.06854
5/10/2020 15:00,15.661,39.67,17.35758444,0.07935
5/10/2020 16:00,14.54625,22.65,53.52184444,0.08719
5/10/2020 17:00,6.1501668,13.19,37.28631556,0.08906
5/10/2020 18:00,3.37,6.66,14.84383889,0.08984
5/10/2020 19:00,0.634,-0.27,19.1084,0.09138
5/10/2020 20:00,0,-0.3,21.36201778,0.09006
5/10/2020 21:00,0,1.16,21.11906667,0.08686
5/10/2020 22:00,0,-0.32,17.68582778,0.07737
5/10/2020 23:00,0,0.17,11.94970667,0.06677
5/11/2020 0:00,0,12.66,14.92437556,0.06236
5/11/2020 1:00,0,4.88,16.27530556,0.05927
5/11/2020 2:00,0,15.76,16.53696111,0.06191
5/11/2020 3:00,0,31.43,12.94167778,0.07648
5/11/2020 4:00,0.0039167,18.36,10.63159111,0.09017
5/11/2020 5:00,0.0084999,50.01,13.44012,0.10021
5/11/2020 6:00,0.4546666,15.23,21.06789778,0.09745
5/11/2020 7:00,5.5324167,29.76,24.42923556,0.09889
5/11/2020 8:00,20.1045,23.2,22.00386667,0.09911
5/11/2020 9:00,18.5815835,74.55,19.51487778,0.099
5/11/2020 10:00,31.259667,40.79,16.20078222,0.09834
5/11/2020 11:00,38.889917,60.36,14.47378222,0.09569
5/11/2020 12:00,30.964083,46.91,18.22460333,0.09271
5/11/2020 13:00,27.892334,28.96,19.07834222,0.0884
5/11/2020 14:00,22.4470835,23.27,17.86248444,0.08906
5/11/2020 15:00,10.495,7.72,18.54971667,0.08951
5/11/2020 16:00,15.2848335,24.62,13.87560667,0.08962
5/11/2020 17:00,7.7334167,50.23,32.2162,0.09006
5/11/2020 18:00,1.13175,23.15,57.34949778,0.09083
5/11/2020 19:00,0,-0.33,31.67887556,0.09083
5/11/2020 20:00,0,1.31,21.36811333,0.09083
5/11/2020 21:00,0,-0.55,23.25810222,0.08995
5/11/2020 22:00,0,-0.29,15.91991778,0.09856
5/11/2020 23:00,0,-0.36,13.41577333,0.09723
5/12/2020 0:00,0,-0.32,15.80962,0.09768
5/12/2020 1:00,0,-0.35,18.77181333,0.09878
5/12/2020 2:00,0,-0.26,17.95396444,0.101
5/12/2020 3:00,0,1.58,14.40736222,0.11936
5/12/2020 4:00,0,-0.34,13.33796556,0.12766
5/12/2020 5:00,1.6429167,-0.32,13.97398333,0.14934
5/12/2020 6:00,10.3161667,-0.27,22.11182667,0.15033
5/12/2020 7:00,27.676334,-0.25,20.01006444,0.15055
5/12/2020 8:00,49.98175,-0.3,18.26487667,0.15044
5/12/2020 9:00,56.945668,16.36,10.97777444,0.14281
5/12/2020 10:00,56.08075,3.82,15.72631111,0.12445
5/12/2020 11:00,64.595666,8.93,13.42891222,0.11571
5/12/2020 12:00,29.385833,16.92,15.66329222,0.11018
5/12/2020 13:00,74.259918,13.92,18.34101444,0.10454
5/12/2020 14:00,32.29325,54.02,21.22450889,0.09956
5/12/2020 15:00,35.57325,33.35,15.25838444,0.10675
5/12/2020 16:00,9.6865833,35.17,12.35698222,0.11571
5/12/2020 17:00,5.9770834,15.15,38.97389333,0.11681
5/12/2020 18:00,0.6981667,5.84,43.87690222,0.12522
5/12/2020 19:00,0,7.18,19.55725111,0.12035
5/12/2020 20:00,0,1.76,21.26397333,0.10763
5/12/2020 21:00,0,1.42,19.67613111,0.09723
5/12/2020 22:00,0,1.02,17.58773556,0.13609
5/12/2020 23:00,0,4.45,11.09857778,0.13088
5/13/2020 0:00,0,-0.34,14.99688222,0.12833
5/13/2020 1:00,0,10.44,15.50942667,0.12822
5/13/2020 2:00,0,0.2,14.03118111,0.13099
5/13/2020 3:00,0,1.54,14.01979333,0.14008
5/13/2020 4:00,0,0.93,17.29889222,0.13609
5/13/2020 5:00,0.2076666,10.18,12.55253778,0.15227
5/13/2020 6:00,4.2360833,3.48,19.87556,0.16146
5/13/2020 7:00,21.4551665,1.38,21.34118667,0.16324
5/13/2020 8:00,22.55375,30.59,20.32416,0.16324
5/13/2020 9:00,33.992501,7.21,17.08569333,0.16313
5/13/2020 10:00,29.359917,4.17,14.80850222,0.16501
5/13/2020 11:00,11.6615,40.58,16.74793667,0.16479
5/13/2020 12:00,21.234167,3.69,17.74180222,0.16291
5/13/2020 13:00,18.754917,-0.31,21.17863333,0.15814
5/13/2020 14:00,13.3288335,12.78,25.75959556,0.15072
5/13/2020 15:00,21.0999165,33.05,21.93130889,0.15027
5/13/2020 16:00,13.2204165,5.99,20.71889333,0.16279
5/13/2020 17:00,3.2347499,9.18,55.39845778,0.16424
5/13/2020 18:00,1.8334167,8.8,37.77489778,0.16557
5/13/2020 19:00,0.5205833,5.34,26.62933778,0.1649
5/13/2020 20:00,0,9.2,27.38693333,0.16424
5/13/2020 21:00,0,9.04,21.61411111,0.15969
5/13/2020 22:00,0,15.39,16.70120667,0.16402
